image_path,label
data/flower_images\Orchid\7db51b62d4.jpg,Orchid
data/flower_images\Lilly\0da98adfa1.jpg,Lilly
data/flower_images\Orchid\29b1b51cc5.jpg,Orchid
data/flower_images\Lotus\88510c29d3.jpg,Lotus
data/flower_images\Tulip\d9ebe6c87d.jpg,Tulip
data/flower_images\Lotus\62519b4fd1.jpg,Lotus
data/flower_images\Lotus\c5ee7aa9c3.jpg,Lotus
data/flower_images\Sunflower\02681d54f6.jpg,Sunflower
data/flower_images\Lilly\695d17ceb5.jpg,Lilly
data/flower_images\Tulip\453864ee6f.jpg,Tulip
data/flower_images\Lotus\69b2e24e80.jpg,Lotus
data/flower_images\Lotus\ad209514d2.jpg,Lotus
data/flower_images\Lilly\cb6f5ad4c7.jpg,Lilly
data/flower_images\Lotus\4ad31f044e.jpg,Lotus
data/flower_images\Orchid\310d139f11.jpg,Orchid
data/flower_images\Orchid\9ac9f9036f.jpg,Orchid
data/flower_images\Orchid\a0850fdc6c.jpg,Orchid
data/flower_images\Orchid\51389fd4c0.jpg,Orchid
data/flower_images\Lilly\43a8d01638.jpg,Lilly
data/flower_images\Tulip\8571f77a17.jpg,Tulip
data/flower_images\Lotus\bd810bd849.jpg,Lotus
data/flower_images\Lotus\26ab2dda9d.jpg,Lotus
data/flower_images\Tulip\2235e68bca.jpg,Tulip
data/flower_images\Lilly\a3b631478e.jpg,Lilly
data/flower_images\Orchid\e669c06bcb.jpg,Orchid
data/flower_images\Lotus\b7abc96b3a.jpg,Lotus
data/flower_images\Lotus\e29c537a69.jpg,Lotus
data/flower_images\Sunflower\c5d5d0db8d.jpg,Sunflower
data/flower_images\Lotus\525bd8a46c.jpg,Lotus
data/flower_images\Orchid\466b71da77.jpg,Orchid
data/flower_images\Lotus\f4fc5a5772.jpg,Lotus
data/flower_images\Orchid\7985d7b9a5.jpg,Orchid
data/flower_images\Sunflower\d67114e8ac.jpg,Sunflower
data/flower_images\Lotus\59631ca3d5.jpg,Lotus
data/flower_images\Sunflower\4bbce4c5c2.jpg,Sunflower
data/flower_images\Lilly\1ed8e39a36.jpg,Lilly
data/flower_images\Sunflower\21cc814777.jpg,Sunflower
data/flower_images\Lilly\469764c8e2.jpg,Lilly
data/flower_images\Lotus\66428fcb71.jpg,Lotus
data/flower_images\Lotus\e19b3cb38a.jpg,Lotus
data/flower_images\Lotus\2f8ffe19d2.jpg,Lotus
data/flower_images\Sunflower\117be8c20c.jpg,Sunflower
data/flower_images\Lilly\1090ed9db5.jpg,Lilly
data/flower_images\Lotus\5004843175.jpg,Lotus
data/flower_images\Lilly\aff73bb9b9.jpg,Lilly
data/flower_images\Orchid\f34975f312.jpg,Orchid
data/flower_images\Lotus\bd36dbe003.jpg,Lotus
data/flower_images\Orchid\19664af76b.jpg,Orchid
data/flower_images\Sunflower\d98a2b98b2.jpg,Sunflower
data/flower_images\Lilly\52236b1a56.jpg,Lilly
data/flower_images\Tulip\50b3683b4a.jpg,Tulip
data/flower_images\Lilly\abeefc4eb8.jpg,Lilly
data/flower_images\Sunflower\d3d0638f3a.jpg,Sunflower
data/flower_images\Sunflower\35e0ba025c.jpg,Sunflower
data/flower_images\Orchid\00d715b92f.jpg,Orchid
data/flower_images\Tulip\c8de9d9b76.jpg,Tulip
data/flower_images\Tulip\2468a4e4ff.jpg,Tulip
data/flower_images\Lilly\4c26b2bee1.jpg,Lilly
data/flower_images\Lotus\e46520c7a6.jpg,Lotus
data/flower_images\Orchid\572089f23d.jpg,Orchid
data/flower_images\Orchid\8a9e997867.jpg,Orchid
data/flower_images\Orchid\4814b94f41.jpg,Orchid
data/flower_images\Orchid\2279a0e935.jpg,Orchid
data/flower_images\Sunflower\7dbf24c6a8.jpg,Sunflower
data/flower_images\Tulip\34f307fae1.jpg,Tulip
data/flower_images\Orchid\17488283fb.jpg,Orchid
data/flower_images\Lilly\b9f3e328f8.jpg,Lilly
data/flower_images\Tulip\ccc0dbe558.jpg,Tulip
data/flower_images\Lilly\55cc7bd6bb.jpg,Lilly
data/flower_images\Orchid\9cbbf20e93.jpg,Orchid
data/flower_images\Orchid\c3680ce43a.jpg,Orchid
data/flower_images\Sunflower\b79d5c2ca8.jpg,Sunflower
data/flower_images\Tulip\647f6cb0a2.jpg,Tulip
data/flower_images\Lotus\12e31eda33.jpg,Lotus
data/flower_images\Orchid\4a920b37d2.jpg,Orchid
data/flower_images\Lotus\b0fbf02b73.jpg,Lotus
data/flower_images\Tulip\1477fb96c9.jpg,Tulip
data/flower_images\Tulip\3f11249d95.jpg,Tulip
data/flower_images\Tulip\1b2021d35e.jpg,Tulip
data/flower_images\Tulip\6554ceefdf.jpg,Tulip
data/flower_images\Sunflower\5daab22f47.jpg,Sunflower
data/flower_images\Lotus\7ce167f76c.jpg,Lotus
data/flower_images\Lilly\7ffd7bc35d.jpg,Lilly
data/flower_images\Tulip\5f33d24421.jpg,Tulip
data/flower_images\Sunflower\7978cd2f15.jpg,Sunflower
data/flower_images\Orchid\98190d42b1.jpg,Orchid
data/flower_images\Sunflower\1f66d83f21.jpg,Sunflower
data/flower_images\Orchid\e9a6e33d20.jpg,Orchid
data/flower_images\Tulip\5d8a2148a3.jpg,Tulip
data/flower_images\Orchid\a5c7650fcc.jpg,Orchid
data/flower_images\Tulip\460a78dcf2.jpg,Tulip
data/flower_images\Tulip\09684b3caf.jpg,Tulip
data/flower_images\Orchid\081b265319.jpg,Orchid
data/flower_images\Lotus\05efa1226f.jpg,Lotus
data/flower_images\Orchid\48d0f29ca5.jpg,Orchid
data/flower_images\Tulip\e2fca2921b.jpg,Tulip
data/flower_images\Tulip\369b2acea1.jpg,Tulip
data/flower_images\Sunflower\0f57439dba.jpg,Sunflower
data/flower_images\Tulip\5b2fbed114.jpg,Tulip
data/flower_images\Lilly\a7fb5c561d.jpg,Lilly
data/flower_images\Sunflower\eb4151faea.jpg,Sunflower
data/flower_images\Orchid\a4ce55445d.jpg,Orchid
data/flower_images\Sunflower\2cf8f740e0.jpg,Sunflower
data/flower_images\Tulip\4204787838.jpg,Tulip
data/flower_images\Sunflower\1f1fd8579a.jpg,Sunflower
data/flower_images\Lotus\04fb775d56.jpg,Lotus
data/flower_images\Lilly\8b5223d1b8.jpg,Lilly
data/flower_images\Orchid\69d39361f7.jpg,Orchid
data/flower_images\Lotus\336f11c70d.jpg,Lotus
data/flower_images\Orchid\014e006ccb.jpg,Orchid
data/flower_images\Orchid\a7c52a4d1f.jpg,Orchid
data/flower_images\Orchid\24dbe191df.jpg,Orchid
data/flower_images\Lotus\836674b9c6.jpg,Lotus
data/flower_images\Lotus\be6ed019fd.jpg,Lotus
data/flower_images\Lilly\4166ac8aea.jpg,Lilly
data/flower_images\Lotus\2a263feca5.jpg,Lotus
data/flower_images\Sunflower\5d11a71055.jpg,Sunflower
data/flower_images\Lilly\47895917ba.jpg,Lilly
data/flower_images\Orchid\61ab74b0f8.jpg,Orchid
data/flower_images\Lotus\1c4737b5ef.jpg,Lotus
data/flower_images\Lilly\12973b0880.jpg,Lilly
data/flower_images\Orchid\9b6ae836b2.jpg,Orchid
data/flower_images\Orchid\c5f2d1b15d.jpg,Orchid
data/flower_images\Orchid\c05e25b77a.jpg,Orchid
data/flower_images\Sunflower\02649141fa.jpg,Sunflower
data/flower_images\Sunflower\12ba81029d.jpg,Sunflower
data/flower_images\Orchid\ffe36e3bc1.jpg,Orchid
data/flower_images\Orchid\d09abec03d.jpg,Orchid
data/flower_images\Orchid\448590f35a.jpg,Orchid
data/flower_images\Tulip\f64101086b.jpg,Tulip
data/flower_images\Sunflower\33c83d9b02.jpg,Sunflower
data/flower_images\Lotus\3d10b9a47c.jpg,Lotus
data/flower_images\Lilly\1ca1f66c48.jpg,Lilly
data/flower_images\Orchid\a5c708eac7.jpg,Orchid
data/flower_images\Lilly\48b57b7bec.jpg,Lilly
data/flower_images\Lilly\8201b963b9.jpg,Lilly
data/flower_images\Orchid\3cfd499eea.jpg,Orchid
data/flower_images\Tulip\ed99da9224.jpg,Tulip
data/flower_images\Orchid\73e69b1b60.jpg,Orchid
data/flower_images\Lilly\d9c14787b5.jpg,Lilly
data/flower_images\Sunflower\53ad0f515e.jpg,Sunflower
data/flower_images\Lilly\e6520df7f7.jpg,Lilly
data/flower_images\Orchid\1ebc5e49c4.jpg,Orchid
data/flower_images\Sunflower\e2838fa97e.jpg,Sunflower
data/flower_images\Lotus\a37c9cc5bb.jpg,Lotus
data/flower_images\Orchid\ddbd8633f5.jpg,Orchid
data/flower_images\Lotus\8705237f75.jpg,Lotus
data/flower_images\Lilly\d2429e3605.jpg,Lilly
data/flower_images\Lilly\5a3a477ac1.jpg,Lilly
data/flower_images\Lilly\2825468af2.jpg,Lilly
data/flower_images\Lilly\4e2eb326e2.jpg,Lilly
data/flower_images\Lotus\90f1cae4e9.jpg,Lotus
data/flower_images\Lotus\017e2a3fb3.jpg,Lotus
data/flower_images\Lilly\61ce30a8fc.jpg,Lilly
data/flower_images\Lilly\eeacc85ffb.jpg,Lilly
data/flower_images\Tulip\6d5aa5596a.jpg,Tulip
data/flower_images\Tulip\d9087f286b.jpg,Tulip
data/flower_images\Lilly\beca533354.jpg,Lilly
data/flower_images\Lotus\b80d2e8cc3.jpg,Lotus
data/flower_images\Lotus\df67a76615.jpg,Lotus
data/flower_images\Orchid\916459337e.jpg,Orchid
data/flower_images\Orchid\17f36c8b35.jpg,Orchid
data/flower_images\Orchid\3443efaba6.jpg,Orchid
data/flower_images\Lilly\e38a52c730.jpg,Lilly
data/flower_images\Sunflower\ffe98fc7c7.jpg,Sunflower
data/flower_images\Sunflower\9e77f01c62.jpg,Sunflower
data/flower_images\Lotus\6854bc9030.jpg,Lotus
data/flower_images\Sunflower\da31595023.jpg,Sunflower
data/flower_images\Sunflower\c8680f1515.jpg,Sunflower
data/flower_images\Tulip\60eac26f4e.jpg,Tulip
data/flower_images\Orchid\f3ac74f25e.jpg,Orchid
data/flower_images\Lotus\83b9a0ecbe.jpg,Lotus
data/flower_images\Lotus\2fc20dedbd.jpg,Lotus
data/flower_images\Orchid\fe157e23ab.jpg,Orchid
data/flower_images\Orchid\1631873a73.jpg,Orchid
data/flower_images\Tulip\fc97dd24e2.jpg,Tulip
data/flower_images\Sunflower\6efdd74e80.jpg,Sunflower
data/flower_images\Lilly\1decdf8eaa.jpg,Lilly
data/flower_images\Tulip\b4432b3d33.jpg,Tulip
data/flower_images\Orchid\d26d04c66f.jpg,Orchid
data/flower_images\Tulip\c2212a5f8d.jpg,Tulip
data/flower_images\Lilly\10c20f0c33.jpg,Lilly
data/flower_images\Lilly\15ffd6deaa.jpg,Lilly
data/flower_images\Lilly\ca0c3e4a29.jpg,Lilly
data/flower_images\Lilly\5dbb611e66.jpg,Lilly
data/flower_images\Tulip\e6ddc6aa4b.jpg,Tulip
data/flower_images\Lilly\c603051ee5.jpg,Lilly
data/flower_images\Orchid\190fad604c.jpg,Orchid
data/flower_images\Orchid\50b52fb874.jpg,Orchid
data/flower_images\Sunflower\6104afeb51.jpg,Sunflower
data/flower_images\Sunflower\9aa5683fa9.jpg,Sunflower
data/flower_images\Tulip\1b0932cb0f.jpg,Tulip
data/flower_images\Lotus\e78e87aded.jpg,Lotus
data/flower_images\Lotus\b7c14dd75c.jpg,Lotus
data/flower_images\Lilly\210ce30970.jpg,Lilly
data/flower_images\Lotus\dac6a5b8cc.jpg,Lotus
data/flower_images\Orchid\63fdcd4a35.jpg,Orchid
data/flower_images\Sunflower\be165e721e.jpg,Sunflower
data/flower_images\Lilly\e663fc7ddc.jpg,Lilly
data/flower_images\Lilly\21cbd18b2e.jpg,Lilly
data/flower_images\Orchid\95a9e593fe.jpg,Orchid
data/flower_images\Lotus\99ab99bbb2.jpg,Lotus
data/flower_images\Lotus\430abc8cd6.jpg,Lotus
data/flower_images\Sunflower\6ffecd6847.jpg,Sunflower
data/flower_images\Sunflower\79914541d4.jpg,Sunflower
data/flower_images\Tulip\1ac398494e.jpg,Tulip
data/flower_images\Lotus\2e7a9acf5c.jpg,Lotus
data/flower_images\Sunflower\76ac9a0328.jpg,Sunflower
data/flower_images\Sunflower\7779a45d46.jpg,Sunflower
data/flower_images\Sunflower\770c00773d.jpg,Sunflower
data/flower_images\Orchid\1c6e37a860.jpg,Orchid
data/flower_images\Lilly\709948c994.jpg,Lilly
data/flower_images\Orchid\3d356789dc.jpg,Orchid
data/flower_images\Tulip\65ee300ef5.jpg,Tulip
data/flower_images\Lilly\e95bfbfc79.jpg,Lilly
data/flower_images\Tulip\043bb1e94b.jpg,Tulip
data/flower_images\Orchid\26d99d2de9.jpg,Orchid
data/flower_images\Tulip\c6b306f328.jpg,Tulip
data/flower_images\Lotus\6a921f5a03.jpg,Lotus
data/flower_images\Sunflower\76d524781c.jpg,Sunflower
data/flower_images\Orchid\136883eacb.jpg,Orchid
data/flower_images\Lotus\83353492ed.jpg,Lotus
data/flower_images\Lotus\39dc95a6cd.jpg,Lotus
data/flower_images\Tulip\1191393f99.jpg,Tulip
data/flower_images\Orchid\9a2a051d86.jpg,Orchid
data/flower_images\Tulip\6dfd9a35f0.jpg,Tulip
data/flower_images\Orchid\f268727470.jpg,Orchid
data/flower_images\Sunflower\dfcb06ba10.jpg,Sunflower
data/flower_images\Lilly\5327d261b6.jpg,Lilly
data/flower_images\Sunflower\f8bd17beb2.jpg,Sunflower
data/flower_images\Sunflower\93329cab53.jpg,Sunflower
data/flower_images\Orchid\37a10edb29.jpg,Orchid
data/flower_images\Sunflower\4c1c981f46.jpg,Sunflower
data/flower_images\Sunflower\08ee534c64.jpg,Sunflower
data/flower_images\Lotus\81165dcfee.jpg,Lotus
data/flower_images\Lotus\821dd124e3.jpg,Lotus
data/flower_images\Lotus\026a5bcaa7.jpg,Lotus
data/flower_images\Tulip\2c71f0016d.jpg,Tulip
data/flower_images\Sunflower\0388099aae.jpg,Sunflower
data/flower_images\Sunflower\83e94721d8.jpg,Sunflower
data/flower_images\Lotus\780f91b345.jpg,Lotus
data/flower_images\Lotus\397dbb9911.jpg,Lotus
data/flower_images\Sunflower\2a0a56b398.jpg,Sunflower
data/flower_images\Orchid\4643f1e06a.jpg,Orchid
data/flower_images\Sunflower\cd71f731f3.jpg,Sunflower
data/flower_images\Lotus\37de003492.jpg,Lotus
data/flower_images\Sunflower\f880c7ce7a.jpg,Sunflower
data/flower_images\Tulip\926b46ee34.jpg,Tulip
data/flower_images\Lilly\6ad00b0fd8.jpg,Lilly
data/flower_images\Sunflower\6a29ef5f22.jpg,Sunflower
data/flower_images\Lilly\013628cccc.jpg,Lilly
data/flower_images\Lilly\eb72fbccfe.jpg,Lilly
data/flower_images\Lotus\b63b69d658.jpg,Lotus
data/flower_images\Lilly\6f491a5125.jpg,Lilly
data/flower_images\Lotus\50f3abe3de.jpg,Lotus
data/flower_images\Lilly\ab4f2d7bf3.jpg,Lilly
data/flower_images\Lotus\efe2296fde.jpg,Lotus
data/flower_images\Tulip\9b7d3d5313.jpg,Tulip
data/flower_images\Sunflower\4d399e4d26.jpg,Sunflower
data/flower_images\Orchid\46491482a4.jpg,Orchid
data/flower_images\Tulip\a2896d5597.jpg,Tulip
data/flower_images\Tulip\141ec0f2f8.jpg,Tulip
data/flower_images\Orchid\89babb2432.jpg,Orchid
data/flower_images\Orchid\738dde0f39.jpg,Orchid
data/flower_images\Tulip\08b19fdda5.jpg,Tulip
data/flower_images\Lotus\e5a37ae30d.jpg,Lotus
data/flower_images\Tulip\3db1b5b118.jpg,Tulip
data/flower_images\Tulip\d3c295090d.jpg,Tulip
data/flower_images\Orchid\a59e4c247e.jpg,Orchid
data/flower_images\Lilly\33b4d9f96f.jpg,Lilly
data/flower_images\Lotus\796c78c84c.jpg,Lotus
data/flower_images\Tulip\9d444503f5.jpg,Tulip
data/flower_images\Lotus\3562159f8c.jpg,Lotus
data/flower_images\Orchid\738ba6cb4c.jpg,Orchid
data/flower_images\Lotus\ac8d80339c.jpg,Lotus
data/flower_images\Orchid\b1aa76c53d.jpg,Orchid
data/flower_images\Sunflower\157f0a0e33.jpg,Sunflower
data/flower_images\Orchid\b35e5b399b.jpg,Orchid
data/flower_images\Tulip\382853751b.jpg,Tulip
data/flower_images\Orchid\d723f275d1.jpg,Orchid
data/flower_images\Orchid\4d88172b3c.jpg,Orchid
data/flower_images\Lotus\224849686c.jpg,Lotus
data/flower_images\Lotus\76e4477209.jpg,Lotus
data/flower_images\Lilly\49ea7130c2.jpg,Lilly
data/flower_images\Orchid\3b69d7f4a8.jpg,Orchid
data/flower_images\Orchid\55ef024c25.jpg,Orchid
data/flower_images\Tulip\51043bfd75.jpg,Tulip
data/flower_images\Lotus\4edc76f910.jpg,Lotus
data/flower_images\Orchid\89b048f616.jpg,Orchid
data/flower_images\Lilly\3b02f00482.jpg,Lilly
data/flower_images\Orchid\089181442a.jpg,Orchid
data/flower_images\Lotus\ece7ec80b4.jpg,Lotus
data/flower_images\Lilly\8f72f50f8c.jpg,Lilly
data/flower_images\Lotus\3ce99a767d.jpg,Lotus
data/flower_images\Sunflower\8b722c4d82.jpg,Sunflower
data/flower_images\Orchid\24b0d209ec.jpg,Orchid
data/flower_images\Lotus\56eb65b771.jpg,Lotus
data/flower_images\Orchid\7839a15f96.jpg,Orchid
data/flower_images\Lilly\6a7043d0e2.jpg,Lilly
data/flower_images\Tulip\e9591a3935.jpg,Tulip
data/flower_images\Lotus\1a34d776fd.jpg,Lotus
data/flower_images\Lilly\43f5be4e8d.jpg,Lilly
data/flower_images\Lilly\4dd4cf4977.jpg,Lilly
data/flower_images\Orchid\5fdf749e7a.jpg,Orchid
data/flower_images\Lilly\62b63643fc.jpg,Lilly
data/flower_images\Sunflower\4ee29a0b05.jpg,Sunflower
data/flower_images\Tulip\02904a85a6.jpg,Tulip
data/flower_images\Orchid\3db3fb1952.jpg,Orchid
data/flower_images\Orchid\9215cba410.jpg,Orchid
data/flower_images\Tulip\53fe5a5c29.jpg,Tulip
data/flower_images\Sunflower\82d47dfc13.jpg,Sunflower
data/flower_images\Lotus\d96ac5103e.jpg,Lotus
data/flower_images\Tulip\6034288f9d.jpg,Tulip
data/flower_images\Lotus\930e7c7cbf.jpg,Lotus
data/flower_images\Orchid\032561b1cc.jpg,Orchid
data/flower_images\Lotus\67fade2a4d.jpg,Lotus
data/flower_images\Lilly\b4548ba28f.jpg,Lilly
data/flower_images\Orchid\6ec6e8e31b.jpg,Orchid
data/flower_images\Orchid\a1257d26d3.jpg,Orchid
data/flower_images\Lilly\37480991f7.jpg,Lilly
data/flower_images\Tulip\f131697db6.jpg,Tulip
data/flower_images\Lotus\4bb08fbfca.jpg,Lotus
data/flower_images\Lilly\7351ce4e74.jpg,Lilly
data/flower_images\Tulip\16c0b20719.jpg,Tulip
data/flower_images\Orchid\95565b9fa0.jpg,Orchid
data/flower_images\Lotus\d4ca4a8eb7.jpg,Lotus
data/flower_images\Lilly\f3cc661995.jpg,Lilly
data/flower_images\Lotus\cc3d256df8.jpg,Lotus
data/flower_images\Tulip\c9bd4e6d99.jpg,Tulip
data/flower_images\Lilly\a635631fbf.jpg,Lilly
data/flower_images\Orchid\6b870620de.jpg,Orchid
data/flower_images\Sunflower\d643c00852.jpg,Sunflower
data/flower_images\Lotus\fde3bdfc69.jpg,Lotus
data/flower_images\Lotus\c538e6c39a.jpg,Lotus
data/flower_images\Orchid\5d7d5f4d42.jpg,Orchid
data/flower_images\Orchid\bcf6a86e63.jpg,Orchid
data/flower_images\Orchid\a0c3ec6116.jpg,Orchid
data/flower_images\Lilly\68ee60ed96.jpg,Lilly
data/flower_images\Lotus\c78deef34e.jpg,Lotus
data/flower_images\Sunflower\f924e23b1c.jpg,Sunflower
data/flower_images\Orchid\31c56679dc.jpg,Orchid
data/flower_images\Orchid\661b96ab68.jpg,Orchid
data/flower_images\Sunflower\f659bb84e0.jpg,Sunflower
data/flower_images\Tulip\4decd5bd76.jpg,Tulip
data/flower_images\Tulip\c74e3421b5.jpg,Tulip
data/flower_images\Sunflower\b74d8bbbe9.jpg,Sunflower
data/flower_images\Sunflower\f717362052.jpg,Sunflower
data/flower_images\Tulip\c60c0ad810.jpg,Tulip
data/flower_images\Sunflower\8edf77cce9.jpg,Sunflower
data/flower_images\Tulip\1af9dfe591.jpg,Tulip
data/flower_images\Sunflower\7d13e67bf4.jpg,Sunflower
data/flower_images\Sunflower\c4d493fc43.jpg,Sunflower
data/flower_images\Lilly\6d219d61d7.jpg,Lilly
data/flower_images\Tulip\783740dabc.jpg,Tulip
data/flower_images\Orchid\5251189a96.jpg,Orchid
data/flower_images\Lotus\5e592c669c.jpg,Lotus
data/flower_images\Lotus\fd59d80757.jpg,Lotus
data/flower_images\Orchid\d853efda5e.jpg,Orchid
data/flower_images\Lotus\2d5b809fcc.jpg,Lotus
data/flower_images\Sunflower\8604f9a73f.jpg,Sunflower
data/flower_images\Lotus\799253cd56.jpg,Lotus
data/flower_images\Sunflower\c00ce0ebfb.jpg,Sunflower
data/flower_images\Orchid\0a6dca3334.jpg,Orchid
data/flower_images\Lilly\1c41120cf0.jpg,Lilly
data/flower_images\Tulip\533a4d9349.jpg,Tulip
data/flower_images\Orchid\ff015e7f12.jpg,Orchid
data/flower_images\Lotus\4432d92fbd.jpg,Lotus
data/flower_images\Orchid\df5493977a.jpg,Orchid
data/flower_images\Sunflower\229eec8dba.jpg,Sunflower
data/flower_images\Sunflower\a0bcedbdbf.jpg,Sunflower
data/flower_images\Sunflower\33a243c2eb.jpg,Sunflower
data/flower_images\Tulip\43c70474ee.jpg,Tulip
data/flower_images\Sunflower\4c7bf50635.jpg,Sunflower
data/flower_images\Tulip\fece276804.jpg,Tulip
data/flower_images\Sunflower\a4920c3ae3.jpg,Sunflower
data/flower_images\Lotus\a7b8605bba.jpg,Lotus
data/flower_images\Tulip\7cc60f8850.jpg,Tulip
data/flower_images\Lilly\00048a5c76.jpg,Lilly
data/flower_images\Lotus\97f62b4c8f.jpg,Lotus
data/flower_images\Tulip\6784ce9a2e.jpg,Tulip
data/flower_images\Tulip\1b88c1e0e9.jpg,Tulip
data/flower_images\Lotus\5be25f350e.jpg,Lotus
data/flower_images\Tulip\32c4433592.jpg,Tulip
data/flower_images\Tulip\8fd0c60640.jpg,Tulip
data/flower_images\Sunflower\becc81a98b.jpg,Sunflower
data/flower_images\Orchid\066ac18e1d.jpg,Orchid
data/flower_images\Orchid\3a2494035c.jpg,Orchid
data/flower_images\Lilly\65c455cb32.jpg,Lilly
data/flower_images\Tulip\f074d7631a.jpg,Tulip
data/flower_images\Lotus\11bd492172.jpg,Lotus
data/flower_images\Sunflower\146a7982c7.jpg,Sunflower
data/flower_images\Orchid\28d6f6f1d2.jpg,Orchid
data/flower_images\Lilly\ceef267e5a.jpg,Lilly
data/flower_images\Lotus\d22e289a6e.jpg,Lotus
data/flower_images\Orchid\91c047cbd2.jpg,Orchid
data/flower_images\Lotus\8f2b2ac625.jpg,Lotus
data/flower_images\Tulip\0b1c34485a.jpg,Tulip
data/flower_images\Lilly\ce78da827a.jpg,Lilly
data/flower_images\Lotus\9665f1c005.jpg,Lotus
data/flower_images\Tulip\8a4afe0182.jpg,Tulip
data/flower_images\Lotus\ce059a6a3c.jpg,Lotus
data/flower_images\Tulip\4619c9fa27.jpg,Tulip
data/flower_images\Lilly\61a95aca7b.jpg,Lilly
data/flower_images\Orchid\ddc39632cd.jpg,Orchid
data/flower_images\Tulip\57141229ff.jpg,Tulip
data/flower_images\Tulip\a0445adadd.jpg,Tulip
data/flower_images\Sunflower\7e9232ebde.jpg,Sunflower
data/flower_images\Orchid\4ffdfd18e7.jpg,Orchid
data/flower_images\Lotus\c92cc2dfed.jpg,Lotus
data/flower_images\Orchid\b70b2aa9da.jpg,Orchid
data/flower_images\Orchid\731270cea6.jpg,Orchid
data/flower_images\Orchid\562ccdf713.jpg,Orchid
data/flower_images\Lilly\d9b9fc7ff0.jpg,Lilly
data/flower_images\Sunflower\a5e207216d.jpg,Sunflower
data/flower_images\Sunflower\2972762ec2.jpg,Sunflower
data/flower_images\Lilly\8ae013cf70.jpg,Lilly
data/flower_images\Lotus\2883dbcf42.jpg,Lotus
data/flower_images\Lotus\3727324636.jpg,Lotus
data/flower_images\Sunflower\c3a01def50.jpg,Sunflower
data/flower_images\Tulip\35a3f6cef2.jpg,Tulip
data/flower_images\Lilly\0df4b52aca.jpg,Lilly
data/flower_images\Orchid\61b20cceb2.jpg,Orchid
data/flower_images\Lilly\b0d0a15dbc.jpg,Lilly
data/flower_images\Lilly\a5d22ae690.jpg,Lilly
data/flower_images\Sunflower\ebdda71aff.jpg,Sunflower
data/flower_images\Tulip\65562484db.jpg,Tulip
data/flower_images\Sunflower\4f700f9339.jpg,Sunflower
data/flower_images\Lilly\bd0e315843.jpg,Lilly
data/flower_images\Lotus\75c3f83f36.jpg,Lotus
data/flower_images\Tulip\314fe0ff52.jpg,Tulip
data/flower_images\Orchid\67d44d2d3e.jpg,Orchid
data/flower_images\Sunflower\7c9a6f735a.jpg,Sunflower
data/flower_images\Lilly\d9ce4509b2.jpg,Lilly
data/flower_images\Lilly\bda5e9e10c.jpg,Lilly
data/flower_images\Lotus\a7ed462fe5.jpg,Lotus
data/flower_images\Lilly\1925720ad2.jpg,Lilly
data/flower_images\Tulip\d31d9dd62e.jpg,Tulip
data/flower_images\Sunflower\1b419ee879.jpg,Sunflower
data/flower_images\Orchid\719ace0baa.jpg,Orchid
data/flower_images\Orchid\a3bc16175e.jpg,Orchid
data/flower_images\Lotus\7ea5c1d036.jpg,Lotus
data/flower_images\Orchid\e3255c7285.jpg,Orchid
data/flower_images\Orchid\306d89d2a7.jpg,Orchid
data/flower_images\Lilly\b86631851c.jpg,Lilly
data/flower_images\Tulip\c4bd41bff3.jpg,Tulip
data/flower_images\Orchid\7a72502fe0.jpg,Orchid
data/flower_images\Orchid\40b5c647ec.jpg,Orchid
data/flower_images\Lotus\eeb11016b3.jpg,Lotus
data/flower_images\Lotus\c06ec02648.jpg,Lotus
data/flower_images\Tulip\c210d3e475.jpg,Tulip
data/flower_images\Tulip\5d02945af8.jpg,Tulip
data/flower_images\Sunflower\7b78637db1.jpg,Sunflower
data/flower_images\Lotus\1ad8aef901.jpg,Lotus
data/flower_images\Sunflower\565d9d2e95.jpg,Sunflower
data/flower_images\Tulip\078b6e5ce8.jpg,Tulip
data/flower_images\Tulip\7424f9dd3b.jpg,Tulip
data/flower_images\Tulip\2606e278b0.jpg,Tulip
data/flower_images\Lilly\586085c837.jpg,Lilly
data/flower_images\Lotus\2f8c275b1c.jpg,Lotus
